Date,Sunrise,Sunset,Daylength,HourofDay,HourNumber,Day,Day_No.,NumberTripsperday,RelativeFrequency,PercentageTripperHour,Numberoftripsperhour,Day_or_Night,1_or_0
7/2/2019,04:48 ? (49°),21:32 ? (311°),16:43:51,0:00:00,4369,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
7/2/2019,,,,1:00:00,4370,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
7/2/2019,,,,2:00:00,4371,Tuesday,2,"222,652",0.001,0.002,445,Night,0
7/2/2019,,,,3:00:00,4372,Tuesday,2,"222,652",0.001,0.002,445,Night,0
7/2/2019,,,,4:00:00,4373,Tuesday,2,"222,652",0.001,0.002,445,Night,0
7/2/2019,,,,5:00:00,4374,Tuesday,2,"222,652",0.002,0.004,891,Day,1
7/2/2019,,,,6:00:00,4375,Tuesday,2,"222,652",0.007,0.014,"3,117",Day,1
7/2/2019,,,,7:00:00,4376,Tuesday,2,"222,652",0.024,0.048,"10,687",Day,1
7/2/2019,,,,8:00:00,4377,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
7/2/2019,,,,9:00:00,4378,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
7/2/2019,,,,10:00:00,4379,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
7/2/2019,,,,11:00:00,4380,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
7/2/2019,,,,12:00:00,4381,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
7/2/2019,,,,13:00:00,4382,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
7/2/2019,,,,14:00:00,4383,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
7/2/2019,,,,15:00:00,4384,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
7/2/2019,,,,16:00:00,4385,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
7/2/2019,,,,17:00:00,4386,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
7/2/2019,,,,18:00:00,4387,Tuesday,2,"222,652",0.043,0.086,"19,148",Day,1
7/2/2019,,,,19:00:00,4388,Tuesday,2,"222,652",0.041,0.082,"18,257",Day,1
7/2/2019,,,,20:00:00,4389,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
7/2/2019,,,,21:00:00,4390,Tuesday,2,"222,652",0.016,0.032,"7,125",Day,1
7/2/2019,,,,22:00:00,4391,Tuesday,2,"222,652",0.011,0.022,"4,898",Day,1
7/2/2019,,,,23:00:00,4392,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
7/3/2019,04:49 ? (49°),21:31 ? (311°),16:42:40,0:00:00,4393,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
7/3/2019,,,,1:00:00,4394,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
7/3/2019,,,,2:00:00,4395,Wednesday,3,"180,019",0.001,0.002,360,Night,0
7/3/2019,,,,3:00:00,4396,Wednesday,3,"180,019",0.001,0.002,360,Night,0
7/3/2019,,,,4:00:00,4397,Wednesday,3,"180,019",0.001,0.002,360,Night,0
7/3/2019,,,,5:00:00,4398,Wednesday,3,"180,019",0.002,0.004,720,Day,1
7/3/2019,,,,6:00:00,4399,Wednesday,3,"180,019",0.007,0.014,"2,520",Day,1
7/3/2019,,,,7:00:00,4400,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
7/3/2019,,,,8:00:00,4401,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
7/3/2019,,,,9:00:00,4402,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
7/3/2019,,,,10:00:00,4403,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
7/3/2019,,,,11:00:00,4404,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
7/3/2019,,,,12:00:00,4405,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
7/3/2019,,,,13:00:00,4406,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
7/3/2019,,,,14:00:00,4407,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
7/3/2019,,,,15:00:00,4408,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
7/3/2019,,,,16:00:00,4409,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
7/3/2019,,,,17:00:00,4410,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
7/3/2019,,,,18:00:00,4411,Wednesday,3,"180,019",0.042,0.084,"15,122",Day,1
7/3/2019,,,,19:00:00,4412,Wednesday,3,"180,019",0.041,0.082,"14,762",Day,1
7/3/2019,,,,20:00:00,4413,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
7/3/2019,,,,21:00:00,4414,Wednesday,3,"180,019",0.018,0.036,"6,481",Day,1
7/3/2019,,,,22:00:00,4415,Wednesday,3,"180,019",0.012,0.024,"4,320",Day,1
7/3/2019,,,,23:00:00,4416,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
7/4/2019,04:49 ? (49°),21:31 ? (311°),16:41:24,0:00:00,4417,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
7/4/2019,,,,1:00:00,4418,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
7/4/2019,,,,2:00:00,4419,Thursday,4,"182,741",0.001,0.002,365,Night,0
7/4/2019,,,,3:00:00,4420,Thursday,4,"182,741",0.001,0.002,365,Night,0
7/4/2019,,,,4:00:00,4421,Thursday,4,"182,741",0.001,0.002,365,Night,0
7/4/2019,,,,5:00:00,4422,Thursday,4,"182,741",0.002,0.004,731,Day,1
7/4/2019,,,,6:00:00,4423,Thursday,4,"182,741",0.007,0.014,"2,558",Day,1
7/4/2019,,,,7:00:00,4424,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
7/4/2019,,,,8:00:00,4425,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
7/4/2019,,,,9:00:00,4426,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
7/4/2019,,,,10:00:00,4427,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
7/4/2019,,,,11:00:00,4428,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
7/4/2019,,,,12:00:00,4429,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
7/4/2019,,,,13:00:00,4430,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
7/4/2019,,,,14:00:00,4431,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
7/4/2019,,,,15:00:00,4432,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
7/4/2019,,,,16:00:00,4433,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
7/4/2019,,,,17:00:00,4434,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
7/4/2019,,,,18:00:00,4435,Thursday,4,"182,741",0.041,0.082,"14,985",Day,1
7/4/2019,,,,19:00:00,4436,Thursday,4,"182,741",0.040,0.08,"14,619",Day,1
7/4/2019,,,,20:00:00,4437,Thursday,4,"182,741",0.028,0.056,"10,233",Day,1
7/4/2019,,,,21:00:00,4438,Thursday,4,"182,741",0.017,0.034,"6,213",Day,1
7/4/2019,,,,22:00:00,4439,Thursday,4,"182,741",0.012,0.024,"4,386",Day,1
7/4/2019,,,,23:00:00,4440,Thursday,4,"182,741",0.011,0.022,"4,020",Night,0
7/5/2019,04:50 ? (49°),21:30 ? (311°),16:40:01,0:00:00,4441,Friday,5,"188,364",0.011,0.022,"4,144",Night,0
7/5/2019,,,,1:00:00,4442,Friday,5,"188,364",0.006,0.012,"2,260",Night,0
7/5/2019,,,,2:00:00,4443,Friday,5,"188,364",0.002,0.004,753,Night,0
7/5/2019,,,,3:00:00,4444,Friday,5,"188,364",0.001,0.002,377,Night,0
7/5/2019,,,,4:00:00,4445,Friday,5,"188,364",0.001,0.002,377,Night,0
7/5/2019,,,,5:00:00,4446,Friday,5,"188,364",0.002,0.004,753,Day,1
7/5/2019,,,,6:00:00,4447,Friday,5,"188,364",0.007,0.014,"2,637",Day,1
7/5/2019,,,,7:00:00,4448,Friday,5,"188,364",0.023,0.046,"8,665",Day,1
7/5/2019,,,,8:00:00,4449,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
7/5/2019,,,,9:00:00,4450,Friday,5,"188,364",0.028,0.056,"10,548",Day,1
7/5/2019,,,,10:00:00,4451,Friday,5,"188,364",0.024,0.048,"9,041",Day,1
7/5/2019,,,,11:00:00,4452,Friday,5,"188,364",0.025,0.05,"9,418",Day,1
7/5/2019,,,,12:00:00,4453,Friday,5,"188,364",0.032,0.064,"12,055",Day,1
7/5/2019,,,,13:00:00,4454,Friday,5,"188,364",0.035,0.07,"13,185",Day,1
7/5/2019,,,,14:00:00,4455,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
7/5/2019,,,,15:00:00,4456,Friday,5,"188,364",0.027,0.054,"10,172",Day,1
7/5/2019,,,,16:00:00,4457,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
7/5/2019,,,,17:00:00,4458,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
7/5/2019,,,,18:00:00,4459,Friday,5,"188,364",0.040,0.08,"15,069",Day,1
7/5/2019,,,,19:00:00,4460,Friday,5,"188,364",0.039,0.078,"14,692",Day,1
7/5/2019,,,,20:00:00,4461,Friday,5,"188,364",0.029,0.058,"10,925",Day,1
7/5/2019,,,,21:00:00,4462,Friday,5,"188,364",0.018,0.036,"6,781",Day,1
7/5/2019,,,,22:00:00,4463,Friday,5,"188,364",0.014,0.028,"5,274",Day,1
7/5/2019,,,,23:00:00,4464,Friday,5,"188,364",0.012,0.024,"4,521",Night,0
7/6/2019,04:51 ? (49°),21:30 ? (311°),16:38:34,0:00:00,4465,Saturday,6,"160,108",0.008,0.016,"2,562",Night,0
7/6/2019,,,,1:00:00,4466,Saturday,6,"160,108",0.003,0.006,961,Night,0
7/6/2019,,,,2:00:00,4467,Saturday,6,"160,108",0.004,0.008,"1,281",Night,0
7/6/2019,,,,3:00:00,4468,Saturday,6,"160,108",0.003,0.006,961,Night,0
7/6/2019,,,,4:00:00,4469,Saturday,6,"160,108",0.002,0.004,640,Night,0
7/6/2019,,,,5:00:00,4470,Saturday,6,"160,108",0.002,0.004,640,Day,1
7/6/2019,,,,6:00:00,4471,Saturday,6,"160,108",0.005,0.01,"1,601",Day,1
7/6/2019,,,,7:00:00,4472,Saturday,6,"160,108",0.013,0.026,"4,163",Day,1
7/6/2019,,,,8:00:00,4473,Saturday,6,"160,108",0.022,0.044,"7,045",Day,1
7/6/2019,,,,9:00:00,4474,Saturday,6,"160,108",0.028,0.056,"8,966",Day,1
7/6/2019,,,,10:00:00,4475,Saturday,6,"160,108",0.033,0.066,"10,567",Day,1
7/6/2019,,,,11:00:00,4476,Saturday,6,"160,108",0.036,0.072,"11,528",Day,1
7/6/2019,,,,12:00:00,4477,Saturday,6,"160,108",0.039,0.078,"12,488",Day,1
7/6/2019,,,,13:00:00,4478,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
7/6/2019,,,,14:00:00,4479,Saturday,6,"160,108",0.024,0.048,"7,685",Day,1
7/6/2019,,,,15:00:00,4480,Saturday,6,"160,108",0.025,0.05,"8,005",Day,1
7/6/2019,,,,16:00:00,4481,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
7/6/2019,,,,17:00:00,4482,Saturday,6,"160,108",0.034,0.068,"10,887",Day,1
7/6/2019,,,,18:00:00,4483,Saturday,6,"160,108",0.038,0.076,"12,168",Day,1
7/6/2019,,,,19:00:00,4484,Saturday,6,"160,108",0.040,0.08,"12,809",Day,1
7/6/2019,,,,20:00:00,4485,Saturday,6,"160,108",0.030,0.06,"9,606",Day,1
7/6/2019,,,,21:00:00,4486,Saturday,6,"160,108",0.016,0.032,"5,123",Day,1
7/6/2019,,,,22:00:00,4487,Saturday,6,"160,108",0.015,0.03,"4,803",Day,1
7/6/2019,,,,23:00:00,4488,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
7/7/2019,04:52 ? (49°),21:29 ? (310°),16:37:00,0:00:00,4489,Sunday,7,"134,960",0.000,0,0,Night,0
7/7/2019,,,,1:00:00,4490,Sunday,7,"134,960",0.000,0,0,Night,0
7/7/2019,,,,2:00:00,4491,Sunday,7,"134,960",0.007,0.014,"1,889",Night,0
7/7/2019,,,,3:00:00,4492,Sunday,7,"134,960",0.005,0.01,"1,350",Night,0
7/7/2019,,,,4:00:00,4493,Sunday,7,"134,960",0.004,0.008,"1,080",Night,0
7/7/2019,,,,5:00:00,4494,Sunday,7,"134,960",0.002,0.004,540,Day,1
7/7/2019,,,,6:00:00,4495,Sunday,7,"134,960",0.003,0.006,810,Day,1
7/7/2019,,,,7:00:00,4496,Sunday,7,"134,960",0.008,0.016,"2,159",Day,1
7/7/2019,,,,8:00:00,4497,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
7/7/2019,,,,9:00:00,4498,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
7/7/2019,,,,10:00:00,4499,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
7/7/2019,,,,11:00:00,4500,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
7/7/2019,,,,12:00:00,4501,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
7/7/2019,,,,13:00:00,4502,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
7/7/2019,,,,14:00:00,4503,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
7/7/2019,,,,15:00:00,4504,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
7/7/2019,,,,16:00:00,4505,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
7/7/2019,,,,17:00:00,4506,Sunday,7,"134,960",0.040,0.08,"10,797",Day,1
7/7/2019,,,,18:00:00,4507,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
7/7/2019,,,,19:00:00,4508,Sunday,7,"134,960",0.045,0.09,"12,146",Day,1
7/7/2019,,,,20:00:00,4509,Sunday,7,"134,960",0.033,0.066,"8,907",Day,1
7/7/2019,,,,21:00:00,4510,Sunday,7,"134,960",0.024,0.048,"6,478",Day,1
7/7/2019,,,,22:00:00,4511,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
7/7/2019,,,,23:00:00,4512,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
7/8/2019,04:53 ? (50°),21:28 ? (310°),16:35:21,0:00:00,4513,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
7/8/2019,,,,1:00:00,4514,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
7/8/2019,,,,2:00:00,4515,Monday,1,"220,880",0.001,0.002,442,Night,0
7/8/2019,,,,3:00:00,4516,Monday,1,"220,880",0.001,0.002,442,Night,0
7/8/2019,,,,4:00:00,4517,Monday,1,"220,880",0.001,0.002,442,Night,0
7/8/2019,,,,5:00:00,4518,Monday,1,"220,880",0.002,0.004,884,Day,1
7/8/2019,,,,6:00:00,4519,Monday,1,"220,880",0.007,0.014,"3,092",Day,1
7/8/2019,,,,7:00:00,4520,Monday,1,"220,880",0.024,0.048,"10,602",Day,1
7/8/2019,,,,8:00:00,4521,Monday,1,"220,880",0.038,0.076,"16,787",Day,1
7/8/2019,,,,9:00:00,4522,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
7/8/2019,,,,10:00:00,4523,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
7/8/2019,,,,11:00:00,4524,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
7/8/2019,,,,12:00:00,4525,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
7/8/2019,,,,13:00:00,4526,Monday,1,"220,880",0.037,0.074,"16,345",Day,1
7/8/2019,,,,14:00:00,4527,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
7/8/2019,,,,15:00:00,4528,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
7/8/2019,,,,16:00:00,4529,Monday,1,"220,880",0.032,0.064,"14,136",Day,1
7/8/2019,,,,17:00:00,4530,Monday,1,"220,880",0.036,0.072,"15,903",Day,1
7/8/2019,,,,18:00:00,4531,Monday,1,"220,880",0.042,0.084,"18,554",Day,1
7/8/2019,,,,19:00:00,4532,Monday,1,"220,880",0.040,0.08,"17,670",Day,1
7/8/2019,,,,20:00:00,4533,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
7/8/2019,,,,21:00:00,4534,Monday,1,"220,880",0.017,0.034,"7,510",Day,1
7/8/2019,,,,22:00:00,4535,Monday,1,"220,880",0.011,0.022,"4,859",Night,0
7/8/2019,,,,23:00:00,4536,Monday,1,"220,880",0.010,0.02,"4,418",Night,0
7/9/2019,04:54 ? (50°),21:28 ? (310°),16:33:37,0:00:00,4537,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
7/9/2019,,,,1:00:00,4538,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
7/9/2019,,,,2:00:00,4539,Tuesday,2,"222,652",0.001,0.002,445,Night,0
7/9/2019,,,,3:00:00,4540,Tuesday,2,"222,652",0.001,0.002,445,Night,0
7/9/2019,,,,4:00:00,4541,Tuesday,2,"222,652",0.001,0.002,445,Night,0
7/9/2019,,,,5:00:00,4542,Tuesday,2,"222,652",0.002,0.004,891,Day,1
7/9/2019,,,,6:00:00,4543,Tuesday,2,"222,652",0.007,0.014,"3,117",Day,1
7/9/2019,,,,7:00:00,4544,Tuesday,2,"222,652",0.024,0.048,"10,687",Day,1
7/9/2019,,,,8:00:00,4545,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
7/9/2019,,,,9:00:00,4546,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
7/9/2019,,,,10:00:00,4547,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
7/9/2019,,,,11:00:00,4548,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
7/9/2019,,,,12:00:00,4549,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
7/9/2019,,,,13:00:00,4550,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
7/9/2019,,,,14:00:00,4551,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
7/9/2019,,,,15:00:00,4552,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
7/9/2019,,,,16:00:00,4553,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
7/9/2019,,,,17:00:00,4554,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
7/9/2019,,,,18:00:00,4555,Tuesday,2,"222,652",0.043,0.086,"19,148",Day,1
7/9/2019,,,,19:00:00,4556,Tuesday,2,"222,652",0.041,0.082,"18,257",Day,1
7/9/2019,,,,20:00:00,4557,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
7/9/2019,,,,21:00:00,4558,Tuesday,2,"222,652",0.016,0.032,"7,125",Day,1
7/9/2019,,,,22:00:00,4559,Tuesday,2,"222,652",0.011,0.022,"4,898",Night,0
7/9/2019,,,,23:00:00,4560,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
7/10/2019,04:55 ? (50°),21:27 ? (310°),16:31:47,0:00:00,4561,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
7/10/2019,,,,1:00:00,4562,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
7/10/2019,,,,2:00:00,4563,Wednesday,3,"180,019",0.001,0.002,360,Night,0
7/10/2019,,,,3:00:00,4564,Wednesday,3,"180,019",0.001,0.002,360,Night,0
7/10/2019,,,,4:00:00,4565,Wednesday,3,"180,019",0.001,0.002,360,Night,0
7/10/2019,,,,5:00:00,4566,Wednesday,3,"180,019",0.002,0.004,720,Day,1
7/10/2019,,,,6:00:00,4567,Wednesday,3,"180,019",0.007,0.014,"2,520",Day,1
7/10/2019,,,,7:00:00,4568,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
7/10/2019,,,,8:00:00,4569,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
7/10/2019,,,,9:00:00,4570,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
7/10/2019,,,,10:00:00,4571,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
7/10/2019,,,,11:00:00,4572,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
7/10/2019,,,,12:00:00,4573,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
7/10/2019,,,,13:00:00,4574,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
7/10/2019,,,,14:00:00,4575,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
7/10/2019,,,,15:00:00,4576,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
7/10/2019,,,,16:00:00,4577,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
7/10/2019,,,,17:00:00,4578,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
7/10/2019,,,,18:00:00,4579,Wednesday,3,"180,019",0.042,0.084,"15,122",Day,1
7/10/2019,,,,19:00:00,4580,Wednesday,3,"180,019",0.041,0.082,"14,762",Day,1
7/10/2019,,,,20:00:00,4581,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
7/10/2019,,,,21:00:00,4582,Wednesday,3,"180,019",0.018,0.036,"6,481",Day,1
7/10/2019,,,,22:00:00,4583,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
7/10/2019,,,,23:00:00,4584,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
7/11/2019,04:56 ? (50°),21:26 ? (309°),16:29:53,0:00:00,4585,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
7/11/2019,,,,1:00:00,4586,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
7/11/2019,,,,2:00:00,4587,Thursday,4,"182,741",0.001,0.002,365,Night,0
7/11/2019,,,,3:00:00,4588,Thursday,4,"182,741",0.001,0.002,365,Night,0
7/11/2019,,,,4:00:00,4589,Thursday,4,"182,741",0.001,0.002,365,Night,0
7/11/2019,,,,5:00:00,4590,Thursday,4,"182,741",0.002,0.004,731,Day,1
7/11/2019,,,,6:00:00,4591,Thursday,4,"182,741",0.007,0.014,"2,558",Day,1
7/11/2019,,,,7:00:00,4592,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
7/11/2019,,,,8:00:00,4593,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
7/11/2019,,,,9:00:00,4594,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
7/11/2019,,,,10:00:00,4595,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
7/11/2019,,,,11:00:00,4596,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
7/11/2019,,,,12:00:00,4597,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
7/11/2019,,,,13:00:00,4598,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
7/11/2019,,,,14:00:00,4599,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
7/11/2019,,,,15:00:00,4600,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
7/11/2019,,,,16:00:00,4601,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
7/11/2019,,,,17:00:00,4602,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
7/11/2019,,,,18:00:00,4603,Thursday,4,"182,741",0.041,0.082,"14,985",Day,1
7/11/2019,,,,19:00:00,4604,Thursday,4,"182,741",0.040,0.08,"14,619",Day,1
7/11/2019,,,,20:00:00,4605,Thursday,4,"182,741",0.028,0.056,"10,233",Day,1
7/11/2019,,,,21:00:00,4606,Thursday,4,"182,741",0.017,0.034,"6,213",Day,1
7/11/2019,,,,22:00:00,4607,Thursday,4,"182,741",0.012,0.024,"4,386",Night,0
7/11/2019,,,,23:00:00,4608,Thursday,4,"182,741",0.011,0.022,"4,020",Night,0
7/12/2019,04:57 ? (51°),21:25 ? (309°),16:27:53,0:00:00,4609,Friday,5,"188,364",0.011,0.022,"4,144",Night,0
7/12/2019,,,,1:00:00,4610,Friday,5,"188,364",0.006,0.012,"2,260",Night,0
7/12/2019,,,,2:00:00,4611,Friday,5,"188,364",0.002,0.004,753,Night,0
7/12/2019,,,,3:00:00,4612,Friday,5,"188,364",0.001,0.002,377,Night,0
7/12/2019,,,,4:00:00,4613,Friday,5,"188,364",0.001,0.002,377,Night,0
7/12/2019,,,,5:00:00,4614,Friday,5,"188,364",0.002,0.004,753,Day,1
7/12/2019,,,,6:00:00,4615,Friday,5,"188,364",0.007,0.014,"2,637",Day,1
7/12/2019,,,,7:00:00,4616,Friday,5,"188,364",0.023,0.046,"8,665",Day,1
7/12/2019,,,,8:00:00,4617,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
7/12/2019,,,,9:00:00,4618,Friday,5,"188,364",0.028,0.056,"10,548",Day,1
7/12/2019,,,,10:00:00,4619,Friday,5,"188,364",0.024,0.048,"9,041",Day,1
7/12/2019,,,,11:00:00,4620,Friday,5,"188,364",0.025,0.05,"9,418",Day,1
7/12/2019,,,,12:00:00,4621,Friday,5,"188,364",0.032,0.064,"12,055",Day,1
7/12/2019,,,,13:00:00,4622,Friday,5,"188,364",0.035,0.07,"13,185",Day,1
7/12/2019,,,,14:00:00,4623,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
7/12/2019,,,,15:00:00,4624,Friday,5,"188,364",0.027,0.054,"10,172",Day,1
7/12/2019,,,,16:00:00,4625,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
7/12/2019,,,,17:00:00,4626,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
7/12/2019,,,,18:00:00,4627,Friday,5,"188,364",0.040,0.08,"15,069",Day,1
7/12/2019,,,,19:00:00,4628,Friday,5,"188,364",0.039,0.078,"14,692",Day,1
7/12/2019,,,,20:00:00,4629,Friday,5,"188,364",0.029,0.058,"10,925",Day,1
7/12/2019,,,,21:00:00,4630,Friday,5,"188,364",0.018,0.036,"6,781",Day,1
7/12/2019,,,,22:00:00,4631,Friday,5,"188,364",0.014,0.028,"5,274",Night,0
7/12/2019,,,,23:00:00,4632,Friday,5,"188,364",0.012,0.024,"4,521",Night,0
7/13/2019,04:58 ? (51°),21:24 ? (309°),16:25:48,0:00:00,4633,Saturday,6,"160,108",0.008,0.016,"2,562",Night,0
7/13/2019,,,,1:00:00,4634,Saturday,6,"160,108",0.003,0.006,961,Night,0
7/13/2019,,,,2:00:00,4635,Saturday,6,"160,108",0.004,0.008,"1,281",Night,0
7/13/2019,,,,3:00:00,4636,Saturday,6,"160,108",0.003,0.006,961,Night,0
7/13/2019,,,,4:00:00,4637,Saturday,6,"160,108",0.002,0.004,640,Night,0
7/13/2019,,,,5:00:00,4638,Saturday,6,"160,108",0.002,0.004,640,Day,1
7/13/2019,,,,6:00:00,4639,Saturday,6,"160,108",0.005,0.01,"1,601",Day,1
7/13/2019,,,,7:00:00,4640,Saturday,6,"160,108",0.013,0.026,"4,163",Day,1
7/13/2019,,,,8:00:00,4641,Saturday,6,"160,108",0.022,0.044,"7,045",Day,1
7/13/2019,,,,9:00:00,4642,Saturday,6,"160,108",0.028,0.056,"8,966",Day,1
7/13/2019,,,,10:00:00,4643,Saturday,6,"160,108",0.033,0.066,"10,567",Day,1
7/13/2019,,,,11:00:00,4644,Saturday,6,"160,108",0.036,0.072,"11,528",Day,1
7/13/2019,,,,12:00:00,4645,Saturday,6,"160,108",0.039,0.078,"12,488",Day,1
7/13/2019,,,,13:00:00,4646,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
7/13/2019,,,,14:00:00,4647,Saturday,6,"160,108",0.024,0.048,"7,685",Day,1
7/13/2019,,,,15:00:00,4648,Saturday,6,"160,108",0.025,0.05,"8,005",Day,1
